avg_seven_day_return,bid,avg_three_day_return,buy_amount,option_type,days_to_expiry,company_name,time_spent_below_zero_in_hours,time_to_first_minus_fifty,industry_type,tier,tags,alert_time,time_to_first_minus_fifty_timestamp,time_to_first_minus_fourty,ticker_symbol,time_to_first_plus_twenty,high_return,time_spent_above_fifty_in_hours,expires_at,time_to_first_plus_twenty_timestamp,time_to_first_minus_ten,amount_of_time_below_zero_percent,avg_one_day_return,strike_price,delta,time_to_first_minus_twenty,itm_time,amount_of_time_above_itm_percent,implied_volatility,time_to_first_plus_fourty,time_to_first_minus_twenty_timestamp,time_to_first_plus_thirty,rho,avg_return,current_return,gamma,high_date_time,time_to_first_minus_fourty_timestamp,low_date_time,time_to_first_plus_fourty_timestamp,time_to_first_plus_hundred_timestamp,amount_of_time_above_ten_percent,amount_of_time_above_hundred_percent,time_to_first_plus_hundred,time_to_first_minus_ten_timestamp,time_to_first_minus_thirty_timestamp,ever_itm,high_diff_time,avg_twentyone_day_return,theo,time_to_first_plus_ten,amount_of_time_above_fifty_percent,theta,time_to_first_plus_fifty,time_spent_above_thirty_in_hours,vega,low_diff_time,avg_fourteen_day_return,time_to_first_minus_thirty,underlying_purchase_price,amount_of_time_above_zero_percent,time_spent_above_hundred_in_hours,low,volume,avg_ask,high,time_to_first_plus_thirty_timestamp,option_symbol,ask,amount_of_time_above_thirty_percent,id,sector,emojis,low_return,time_to_first_plus_fifty_timestamp,open_interest,time_to_first_plus_ten_timestamp,diff
24.11415438,5.45,24.11415438,227000,put,34,Direxion Shares ETF Trust - Direxion Dialy Small Cap Bull 3X Shares,14.21611111,,,premium,-,2021-01-26 15:30:22Z,,,TNA,47.27055556,54.18502203,0,2021-03-05,2021-01-28 14:46:36Z,,6.52173913,11.89427313,75,-0.27,,,0,1.0181,47.27055556,,47.27055556,-3.0581,24.11415438,37.44493392,0.0115,2021-01-26 19:26:31Z,,2021-01-28 14:46:36Z,2021-01-28 14:46:36Z,,52.17391304,0,,,,FALSE,47.27055556,24.11415438,5.6749,0.059444444,0,-0.1245,,947.2936111,0.0931,3.935833333,24.11415438,,87,93.47826087,0,5.9,400,7.043478261,8.75,2021-01-28 14:46:36Z,TNA210305P00075000,5.9,41.30434783,64cce3bc-f988-4761-a3ed-cdb6503b173a,,???????,3.964757709,,3,2021-01-26 15:33:56Z,-13.79310345
17.90198123,3.25,17.90198123,619925,put,20,Blink Charging Co,40.98138889,,New Car Dealers,premium,-,2021-01-26 15:35:27Z,,,BLNK,23.16638889,56.20437956,0,2021-02-19,2021-01-27 14:45:26Z,2.825833333,21.42857143,12.98674214,44,-0.2484,3.846111111,,0,1.3855,49.61472222,2021-01-26 19:26:13Z,23.16638889,-1.1062,17.90198123,16.78832117,0.0165,2021-01-26 19:26:13Z,,2021-01-28 17:12:20Z,2021-01-28 17:12:20Z,,60,0,,2021-01-26 18:25:00Z,,FALSE,49.61472222,17.90198123,3.425,0.239166667,0,-0.1317,,321.6575,0.0431,3.846111111,17.90198123,,53.15,78.57142857,0,2.83,1810,4.038142857,5.35,2021-01-27 14:45:26Z,BLNK210219P00044000,3.6,10,cb19d0d9-4925-40d6-a7ae-00f4d33528db,Consumer Services,??????,-17.37226277,,76,2021-01-26 15:49:48Z,-17.21542803
93.04822566,3.7,93.04822566,308505,call,6,Blink Charging Co,1.259166667,,New Car Dealers,free,-,2021-01-26 15:35:31Z,,,BLNK,1.276111111,229.9363057,989.08,2021-02-05,2021-01-26 16:52:05Z,,2.857142857,117.2624464,56,0.4432,,2021-01-26 18:08:48Z,54.28571429,1.5204,2.554722222,,1.276111111,0.5517,93.04822566,19.74522293,0.0289,2021-01-26 16:05:29Z,,2021-01-27 15:17:30Z,2021-01-26 18:08:48Z,2021-01-26 19:10:40Z,94.28571429,40,3.585833333,,,TRUE,23.69972222,93.04822566,3.9251,0.238055556,60,-0.2295,2.554722222,1150.065,0.0348,0.499444444,93.04822566,,53.15,97.14285714,548.6286111,4,786,7.577142857,12.95,2021-01-26 16:52:05Z,BLNK210205C00056000,4.15,71.42857143,4692f09e-f3c3-402a-a797-b31aa740d3d9,Consumer Services,????,1.910828025,2021-01-26 18:08:48Z,38,2021-01-26 15:49:48Z,5.362182502
-8.81773399,0.28,-8.81773399,148944,call,6,ETF Series Solutions Trust - ESS U.S.Global Jets ETF,2395.835833,75.73583333,,premium,-,2021-01-26 15:38:02Z,2021-01-29 19:22:11Z,74.39527778,JETS,71.14027778,200,71.14027778,2021-02-05,2021-01-29 14:46:27Z,1.736111111,90,-1.424287856,23,0.2767,28.55722222,,0,0.4893,71.14027778,2021-01-27 20:11:28Z,71.14027778,0.1616,-8.81773399,-51.72413793,0.1868,2021-01-29 21:02:56Z,2021-01-29 18:01:45Z,2021-01-29 14:46:27Z,2021-01-29 14:46:27Z,2021-01-29 14:46:27Z,4.285714286,1.428571429,71.14027778,2021-01-26 17:22:12Z,2021-01-27 20:11:28Z,FALSE,71.14027778,-8.81773399,0.2933,0.201111111,1.428571429,-0.0292,71.14027778,71.14027778,0.0123,77.415,-8.81773399,28.55722222,21.83,10,71.14027778,0.14,5136,0.264428571,0.87,2021-01-29 14:46:27Z,JETS210205C00023000,0.3,1.428571429,0c1fa914-6faa-4dc0-91a8-f82591d78176,,?????,-51.72413793,2021-01-29 14:46:27Z,491,2021-01-26 15:50:06Z,5.359596885
33.51754628,0.38,33.51754628,457572.5,call,6,Carnival Corp. (Paired Stock),1813.9075,,Tour Operators,premium,-,2021-01-26 15:40:38Z,,72.72472222,CCL,24.12916667,229.8701299,1459.116111,2021-02-05,2021-01-27 15:48:23Z,1.435277778,48.93617021,30.23376623,21,0.2603,4.041944444,,0,0.8517,24.12916667,2021-01-26 19:43:09Z,24.12916667,0.1276,33.51754628,-42.85714286,0.1199,2021-01-29 18:18:23Z,2021-01-29 16:24:07Z,2021-01-28 15:01:45Z,2021-01-27 15:48:23Z,2021-01-28 15:01:45Z,48.93617021,17.0212766,47.35194444,2021-01-26 17:06:45Z,2021-01-29 15:02:32Z,FALSE,47.35194444,33.51754628,0.3971,0.140833333,34.04255319,-0.0428,24.38638889,1721.21,0.0103,74.62916667,33.51754628,71.365,18.98,51.06382979,797.5755556,0.21,11885,0.514042553,1.27,2021-01-27 15:48:23Z,CCL210205C00021000,0.39,44.68085106,1e541015-3e6a-483c-8aa5-5ded202703e1,Consumer Services,?????,-45.45454545,2021-01-27 16:03:49Z,1621,2021-01-26 15:49:05Z,10.64278188
205.8008658,0.45,205.8008658,36217.5,put,27,Moderna Inc,2.664444444,,Biological Product (except Diagnostic) Manufacturing,free,-,2021-01-26 15:42:36Z,,,MRNA,0.1125,318.1818182,750.3780556,2021-02-26,2021-01-26 15:49:21Z,,7.142857143,194.8917749,106,-0.0502,,,0,0.8065,0.1125,,0.1125,-0.7238,205.8008658,261.2121212,0.0029,2021-01-26 16:51:26Z,,2021-01-27 20:44:44Z,2021-01-26 15:49:21Z,2021-01-26 17:06:57Z,92.85714286,61.9047619,1.405833333,,,FALSE,29.03555556,205.8008658,0.825,0.629166667,90.47619048,-0.0593,0.1125,777.8308333,0.046,1.147222222,205.8008658,,151.27,92.85714286,668.8944444,1.15,439,2.522857143,3.45,2021-01-26 15:49:21Z,MRNA210226P00106000,1.2,92.85714286,c25a153e-6c7b-4df7-8cc1-2a86d42c4adc,Health Technology,??,39.39393939,2021-01-26 15:49:21Z,1,2021-01-26 16:20:21Z,-29.92662127
38.54968933,1.35,38.54968933,578000,put,139,BlackRock Institutional Trust Company N.A. - BTC iShares China Large-C,45.41583333,,,premium,-,2021-01-26 15:43:13Z,,,FXI,23.04555556,124.9134948,1143.353611,2021-06-18,2021-01-27 14:45:57Z,,18.27956989,27.67459925,47,-0.245,,,0,0.2785,24.09444444,,23.04555556,-5.5863,38.54968933,62.62975779,0.0345,2021-01-26 19:27:22Z,,2021-01-27 15:48:53Z,2021-01-27 15:48:53Z,2021-01-27 15:48:53Z,77.41935484,1.075268817,24.09444444,,,FALSE,24.09444444,38.54968933,1.4474,0.101944444,19.35483871,-0.01,24.09444444,2493.0375,0.1028,3.735833333,38.54968933,,52.15,81.72043011,24.09444444,1.49,4000,2.002043011,3.25,2021-01-27 14:45:57Z,FXI210618P00047000,1.54,45.16129032,10093f98-ed83-4ab4-a440-75ba28fa2d06,,?????,3.114186851,2021-01-27 15:48:53Z,160,2021-01-26 15:49:20Z,-9.87535954
-69.29301356,9.75,-69.29301356,9455055,call,-1,Beyond Meat Inc,1911.685,0.843888889,Dog and Cat Food Manufacturing,premium,-,2021-01-26 15:45:52Z,2021-01-26 16:36:30Z,0.581111111,BYND,,14.84184915,0,2021-01-29,,0.325277778,98.57142857,-59.78783455,210,0.4212,0.325277778,,0,1.9775,,2021-01-26 16:05:23Z,,0.6556,-69.29301356,-95.13381995,0.0105,2021-01-28 19:24:12Z,2021-01-26 16:20:44Z,2021-01-26 15:49:39Z,,,0,0,,2021-01-26 16:05:23Z,2021-01-26 16:20:44Z,FALSE,0.063055556,-69.29301356,10.275,0.063055556,0,-2.2304,,0,0.0735,51.63888889,-69.29301356,0.581111111,199.75,1.428571429,0,0.38,9202,3.155142857,11.8,,BYND210129C00210000,10.8,0,28e1cdad-911d-4026-b8db-3fd91335788b,Consumer Non-Durables,???????,-96.30170316,,978,2021-01-26 15:49:39Z,5.131414268
688.2515774,19.75,688.2515774,1198627.5,call,20,Gamestop Corporation - Class A,9.076666667,,Electronics Stores,free,-,2021-01-26 15:50:56Z,,,GME,2.813055556,1253.633218,3370.9625,2021-02-19,2021-01-26 18:39:43Z,0.744722222,9.411764706,566.9130754,140,0.4793,,2021-01-26 20:29:06Z,80,3.8237,3.081944444,,3.081944444,1.5628,688.2515774,949.8269896,0.0041,2021-01-26 16:35:37Z,,2021-01-29 14:45:30Z,2021-01-26 18:55:51Z,2021-01-26 20:13:21Z,90.58823529,82.35294118,4.373611111,2021-01-26 16:35:37Z,,TRUE,70.90944444,688.2515774,21.6755,0.226388889,85.88235294,-0.6019,3.081944444,3377.900278,0.0906,0.744722222,688.2515774,,93.7,90.58823529,3359.896389,20,553,170.8535294,293.4,2021-01-26 18:55:51Z,GME210219C00140000,23.6,88.23529412,65bf4418-ac47-45ed-82e8-90b8a2d61bab,Retail Trade,??????,-7.727797001,2021-01-26 18:55:51Z,15,2021-01-26 16:04:31Z,49.41302028
312.1081786,1.61,312.1081786,1427580,call,-1,Bed  Bath & Beyond Inc.,614.2005556,76.05722222,All Other Home Furnishings Stores,premium,-,2021-01-26 15:51:02Z,2021-01-29 19:54:28Z,75.78611111,BBBY,0.225555556,1033.333333,2602.650278,2021-01-29,2021-01-26 16:04:34Z,1.261111111,11.82795699,510.0121212,34,0.3834,75.25138889,2021-01-26 18:39:46Z,67.74193548,2.3752,0.484166667,2021-01-29 19:06:07Z,0.484166667,0.0911,312.1081786,-46.66666667,0.0549,2021-01-29 19:54:28Z,2021-01-29 19:38:12Z,2021-01-27 16:49:49Z,2021-01-26 16:20:05Z,2021-01-26 18:39:46Z,82.79569892,60.21505376,2.812222222,2021-01-26 17:06:42Z,2021-01-29 19:38:12Z,TRUE,24.97972222,312.1081786,1.65,1.001388889,73.11827957,-0.4086,2.307222222,2657.4175,0.0112,76.05722222,312.1081786,75.78611111,31.12,88.17204301,1952.223611,0.76,8652,6.799784946,18.7,2021-01-26 16:20:05Z,BBBY210129C00034000,1.69,77.41935484,ce961b88-506e-407c-8949-8336e5ff8f4f,Retail Trade,??????,-53.93939394,2021-01-26 18:09:28Z,693,2021-01-26 16:51:07Z,9.254498715
104.696072,0.48,104.696072,1471274,put,27,SSgA Active Trust - SSGA SPDR S&P 500,15.38666667,,,premium,-,2021-01-26 15:53:38Z,,,SPY,22.86305556,365.3061224,3600.773056,2021-02-26,2021-01-27 14:45:25Z,,6.451612903,62.65306122,310,-0.0275,,,0,0.3963,22.86305556,,22.86305556,-0.9464,104.696072,202.0408163,0.0014,2021-01-26 16:04:36Z,,2021-01-29 18:33:09Z,2021-01-27 14:45:25Z,2021-01-27 17:20:46Z,78.49462366,39.78494624,25.45222222,,,FALSE,74.65861111,104.696072,0.4884,0.182777778,77.41935484,-0.0451,22.86305556,3624.943333,0.0712,0.182777778,104.696072,,384.67,93.5483871,2262.637222,0.49,30026,1.003010753,2.28,2021-01-27 14:45:25Z,SPY210226P00310000,0.5,78.49462366,d9b677c3-e4ea-4984-a9ce-2ad932b9c1c0,,??,0,2021-01-27 14:45:25Z,1345,2021-01-26 16:04:36Z,-19.41144358
-60.07959759,1.1,-60.07959759,137171,put,-1,Workhorse Group Inc,2618.478889,23.3525,Motor Vehicle Gasoline Engine and Engine Parts Manufacturing,premium,-,2021-01-26 15:56:13Z,2021-01-27 15:17:22Z,23.09611111,WKHS,,10.04366812,0,2021-01-29,,0.1475,96.20253165,-43.51091703,29,-0.3102,23.09611111,,0,1.8143,,2021-01-27 15:01:59Z,,-0.0965,-60.07959759,-98.25327511,0.066,2021-01-29 16:08:17Z,2021-01-27 15:01:59Z,2021-01-26 16:20:32Z,,,0,0,,2021-01-26 16:05:04Z,2021-01-27 15:01:59Z,FALSE,0.405277778,-60.07959759,1.1701,0.1475,0,-0.3,,0,0.0104,72.20111111,-60.07959759,23.09611111,31.1,3.797468354,0,0.02,1198,0.457088608,1.26,,WKHS210129P00029000,1.19,0,b03b158b-db20-4a92-876a-81f0d9295bfa,Producer Manufacturing,?????????????,-98.25327511,,6,2021-01-26 16:05:04Z,-6.752411576
8.653535065,2.65,8.653535065,282500,put,20,Smiledirectclub Inc - Class A,883.1916667,,Dental Equipment and Supplies Manufacturing,free,-,2021-01-26 15:58:01Z,,,SDC,48.43444444,78.76106195,97.40333333,2021-02-19,2021-01-28 16:24:05Z,1.418055556,50.53763441,-8.290265487,16,-0.5973,23.07361111,2021-01-26 16:04:54Z,100,1.1583,48.43444444,2021-01-27 15:02:26Z,48.43444444,-0.7577,8.653535065,30.97345133,0.0893,2021-01-27 20:27:14Z,,2021-01-28 16:56:09Z,2021-01-28 16:24:05Z,,41.93548387,0,,2021-01-26 17:23:06Z,,TRUE,48.96888889,8.653535065,2.864,0.114722222,2.150537634,-0.0374,48.43444444,220.7161111,0.014,28.48694444,8.653535065,,14.45,49.46236559,0,2.13,1000,3.069462366,5.05,2021-01-28 16:24:05Z,SDC210219P00016000,3,4.301075269,ad489239-5b6d-4efc-aa03-b5aaa3dab5b8,Health Services,????,-24.60176991,2021-01-28 16:24:05Z,8,2021-01-26 16:04:54Z,10.7266436
-0.305110603,1.35,-0.305110603,943635,put,76,Iron Mountain Inc.,1957.785,,Custom Computer Programming Services,premium,-,2021-01-26 15:58:48Z,,,IRM,22.79666667,33.33333333,0,2021-04-16,2021-01-27 14:46:36Z,24.35916667,57.60869565,-6.766917293,30,-0.3304,24.35916667,,0,0.3881,,2021-01-27 16:20:21Z,,-2.6634,-0.305110603,-1.754385965,0.061,2021-01-27 17:37:20Z,,2021-01-27 14:46:36Z,,,17.39130435,0,,2021-01-27 16:20:21Z,2021-01-27 16:35:46Z,FALSE,22.79666667,-0.305110603,1.4265,0.108611111,0,-0.0152,,0,0.0545,25.64222222,-0.305110603,24.61611111,32.35,42.39130435,0,0.95,6622,1.420652174,1.9,,IRM210416P00030000,1.5,0,4ffaa314-ceaa-42ff-9cca-a34b6ebfe9e9,Finance,????????,-33.33333333,,379,2021-01-26 16:05:19Z,-7.264296754
35.23601239,14.35,35.23601239,809775,put,76,NVIDIA Corp,0,,Semiconductor and Related Device Manufacturing,premium,-,2021-01-26 16:01:22Z,,,NVDA,22.75722222,68.47457627,214.3597222,2021-04-16,2021-01-27 14:46:48Z,,0,32.21694915,465,-0.2014,,,0,0.4611,23.00888889,,22.75722222,-27.3296,35.23601239,44.74576271,0.0024,2021-01-26 16:21:28Z,,2021-01-27 20:44:07Z,2021-01-27 15:01:54Z,,78.49462366,0,,,,FALSE,28.7125,35.23601239,14.7514,0.078055556,7.52688172,-0.2062,25.34638889,2911.179722,0.7173,0.335,35.23601239,,544.36,100,0,15.25,549,19.94731183,24.85,2021-01-27 14:46:48Z,NVDA210416P00465000,15.15,64.51612903,1c07b37e-4031-428c-9a0a-6c28c534f733,Electronic Technology,?????,3.389830508,2021-01-27 17:22:09Z,9,2021-01-26 16:06:03Z,-14.5785877
194.0199336,0.3,194.0199336,92200.5,call,13,Nokia Corp - ADR,3.750555556,,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,premium,-,2021-01-26 16:06:12Z,,,NOK,2.558333333,979.3650794,2212.326389,2021-02-12,2021-01-26 18:39:42Z,1.007222222,5.813953488,321.9269103,6.5,0.3014,,2021-01-27 17:35:58Z,13.95348837,1.951,22.9225,,3.343611111,0.053,194.0199336,26.98412698,0.1725,2021-01-26 17:06:38Z,,2021-01-27 19:39:17Z,2021-01-27 15:01:33Z,2021-01-27 15:01:33Z,89.53488372,30.23255814,22.9225,2021-01-26 17:06:38Z,,TRUE,27.55138889,194.0199336,0.315,0.23,55.81395349,-0.0204,22.9225,2740.158611,0.0036,1.007222222,194.0199336,,4.85,94.18604651,896.7666667,0.29,2927,0.926162791,3.4,2021-01-26 19:26:49Z,NOK210212C00006500,0.33,68.60465116,dc712134-483f-4208-998a-a0e0ead64107,Electronic Technology,??,-7.936507937,2021-01-27 15:01:33Z,916,2021-01-26 16:20:00Z,34.02061856
-13.27330137,2.06,-13.27330137,156181.5,put,139,AMC Entertainment Holdings Inc - Class A,3372.766944,,Motion Picture Theaters (except Drive-Ins),free,-,2021-01-26 16:06:21Z,,72.02472222,AMC,,39.16500994,0,2021-06-18,,0.227222222,98.82352941,-2.195915417,4.5,-0.2041,1.004444444,2021-01-26 17:22:19Z,1.176470588,2.5029,,2021-01-26 17:06:37Z,,-1.3704,-13.27330137,-32.4055666,0.0373,2021-01-29 17:28:57Z,2021-01-29 16:07:50Z,2021-01-27 15:33:24Z,,,1.176470588,0,,2021-01-26 16:19:59Z,2021-01-27 15:48:12Z,TRUE,23.45083333,-13.27330137,2.5142,0.227222222,0,-0.0075,,0,0.0084,73.37666667,-13.27330137,23.6975,4.79,1.176470588,0,1.63,621,2.181176471,3.5,,AMC210618P00004500,2.97,0,fa091789-b9a6-453c-a90d-aadc287c8296,Consumer Services,???????,-35.1888668,,184,2021-01-26 16:19:59Z,-6.054279749
94.84249084,0.34,94.84249084,468750,put,20,ViacomCBS Inc - Class B,48.11388889,,Television Broadcasting,premium,-,2021-01-26 16:08:47Z,,,VIAC,22.61527778,220,3264.5875,2021-02-19,2021-01-27 14:45:42Z,2.016666667,20.87912088,49.76870748,39,-0.0818,,,0,0.7267,23.14861111,,23.14861111,-0.2952,94.84249084,166.6666667,0.0162,2021-01-26 18:09:47Z,,2021-01-27 15:17:42Z,2021-01-27 15:17:42Z,2021-01-27 15:17:42Z,79.12087912,41.75824176,23.14861111,2021-01-26 18:09:47Z,,FALSE,23.14861111,94.84249084,0.375,0.194166667,65.93406593,-0.0291,23.14861111,3466.038333,0.0194,2.016666667,94.84249084,,49.76,79.12087912,2264.4925,0.35,12500,0.730659341,1.2,2021-01-27 15:17:42Z,VIAC210219P00039000,0.41,73.62637363,f302dc6b-1bb9-4d25-aebc-a8cb37d5b651,Consumer Services,????,-6.666666667,2021-01-27 15:17:42Z,488,2021-01-26 16:20:26Z,-21.62379421
130.2739514,0.35,130.2739514,316979.5,call,111,Telefonaktiebolaget L M Ericsson - ADR,107.3622222,,Software Publishers,premium,-,2021-01-26 16:11:23Z,,,ERIC,24.65138889,533.8028169,3366.254722,2021-05-21,2021-01-27 16:50:28Z,,10.98901099,144.2081058,15,0.2338,,,0,0.4549,25.16805556,,25.16805556,0.7718,130.2739514,119.7183099,0.0995,2021-01-26 19:11:52Z,,2021-01-27 18:23:36Z,2021-01-27 17:21:28Z,2021-01-27 17:21:28Z,72.52747253,46.15384615,25.16805556,,,FALSE,26.20361111,130.2739514,0.3732,0.152777778,69.23076923,-0.0041,25.16805556,3366.254722,0.0208,3.008055556,130.2739514,,12.065,89.01098901,2314.088333,0.35,8929,0.817472527,2.25,2021-01-27 17:21:28Z,ERIC210521C00015000,0.36,69.23076923,c793be9c-e97f-497d-a8ee-2f66428ce422,Electronic Technology,???,-1.408450704,2021-01-27 17:21:28Z,515,2021-01-26 16:20:33Z,24.32656444
92.05409975,0.55,92.05409975,97500,call,20,Fox Corporation - Class A,2173.378056,,Television Broadcasting,free,-,2021-01-26 16:13:26Z,,74.62805556,FOXA,1.427777778,669.2307692,1042.018333,2021-02-19,2021-01-26 17:39:06Z,73.54138889,40.65934066,153.3751962,37,0.2615,73.54138889,2021-01-27 15:02:31Z,3.296703297,0.5029,4.282222222,2021-01-29 17:45:55Z,4.282222222,0.5434,92.05409975,-38.46153846,0.0743,2021-01-29 21:02:39Z,2021-01-29 18:51:07Z,2021-01-28 14:45:41Z,2021-01-26 20:30:22Z,2021-01-27 14:45:50Z,58.24175824,32.96703297,22.54,2021-01-29 17:45:55Z,2021-01-29 18:34:10Z,TRUE,46.5375,92.05409975,0.65,0.129444444,36.26373626,-0.0294,4.822777778,1170.139444,0.0283,76.82027778,92.05409975,74.34555556,33.78,59.34065934,941.6611111,0.4,1500,1.248351648,5,2021-01-26 20:30:22Z,FOXA210219C00037000,0.75,40.65934066,70192f9d-73a8-402b-ad7d-ba2d21fcc309,Consumer Services,,-38.46153846,2021-01-26 21:02:48Z,1,2021-01-26 16:21:12Z,9.532267614
-5.350544652,1.14,-5.350544652,1312742.5,call,48,Raytheon Technologies Corporation,2587.013611,,Aircraft Engine and Engine Parts Manufacturing,premium,-,2021-01-26 16:13:58Z,,,RTX,,16.15720524,0,2021-03-19,,4.811666667,63.73626374,-7.227519829,75,0.2412,22.53277778,,0,0.3288,,2021-01-27 14:45:56Z,,2.2033,-5.350544652,-17.03056769,0.0364,2021-01-27 19:39:59Z,,2021-01-28 18:51:01Z,,,10.98901099,0,,2021-01-26 21:02:40Z,,FALSE,50.6175,-5.350544652,1.1465,0.116111111,0,-0.0236,,0,0.0807,27.43361111,-5.350544652,,68.63,36.26373626,0,0.86,11465,1.083736264,1.33,,RTX210319C00075000,1.15,0,2371ee44-ef95-47ec-a1e0-4dc14c97f777,Electronic Technology,??????????,-24.89082969,,1277,2021-01-26 16:20:56Z,9.281655253
56.85164835,1.97,56.85164835,252200,put,20,Chevron Corp.,0,,Petroleum Refineries,premium,-,2021-01-26 16:16:32Z,,,CVX,3.427222222,150,2077.189444,2021-02-19,2021-01-26 19:42:10Z,,0,37.2755102,86,-0.3078,,2021-01-29 17:13:21Z,16.48351648,0.4077,22.75083333,,22.75083333,-1.9908,56.85164835,132.5,0.0366,2021-01-26 16:52:26Z,,2021-01-28 21:02:25Z,2021-01-27 15:01:35Z,2021-01-28 21:02:25Z,96.7032967,19.78021978,52.76472222,,,TRUE,52.76472222,56.85164835,2,0.083333333,38.46153846,-0.0796,22.75083333,3250.004167,0.082,0.598333333,56.85164835,,90.94,100,1318.558611,2.16,1261,3.137032967,5,2021-01-27 15:01:35Z,CVX210219P00086000,2.03,71.42857143,16fe0dd2-fd7a-4f29-8a0a-fd1078d4a6c1,Energy Minerals,??????,8,2021-01-27 15:01:35Z,63,2021-01-26 16:21:32Z,-5.432153068
-38.45117845,0.82,-38.45117845,189832.5,call,13,Apple Inc,3156.92,46.66472222,Electronic Computer Manufacturing,free,-,2021-01-26 16:21:46Z,2021-01-28 15:01:39Z,46.66472222,AAPL,,13.93939394,0,2021-02-12,,46.66472222,72.22222222,-5.353535354,175,0.0905,46.66472222,,0,0.6663,,2021-01-28 15:01:39Z,,0.5712,-38.45117845,-80.60606061,0.0079,2021-01-29 17:44:27Z,2021-01-28 15:01:39Z,2021-01-27 19:23:58Z,,,3.333333333,0,,2021-01-28 15:01:39Z,2021-01-28 15:01:39Z,FALSE,27.03666667,-38.45117845,0.8195,0.230833333,0,-0.0972,,0,0.0506,73.37805556,-38.45117845,46.66472222,142.84,27.77777778,0,0.14,2301,0.507777778,0.94,,AAPL210212C00175000,0.83,0,8cbeaece-7eea-41ce-b090-406f952aaabd,Electronic Technology,??,-83.03030303,,586,2021-01-26 16:35:37Z,22.51470176
58.88419273,3.2,58.88419273,476450,put,20,Advanced Micro Devices Inc.,0.226666667,,Semiconductor and Related Device Manufacturing,premium,-,2021-01-26 16:22:07Z,,,AMD,22.38694444,118.4615385,3256.063056,2021-02-19,2021-01-27 14:45:20Z,,1.098901099,39.05808477,89.5,-0.3146,,2021-01-27 15:02:03Z,61.53846154,0.5988,22.38694444,,22.38694444,-2.2052,58.88419273,103.0769231,0.0242,2021-01-26 16:35:43Z,,2021-01-29 19:54:31Z,2021-01-27 14:45:20Z,2021-01-29 18:00:50Z,86.81318681,9.89010989,73.64527778,,,TRUE,75.54,58.88419273,3.25,0.226666667,65.93406593,-0.1076,22.38694444,3538.548056,0.0871,0.226666667,58.88419273,,95.28,98.9010989,674.7922222,3.25,1466,5.163736264,7.1,2021-01-27 14:45:20Z,AMD210219P00089500,3.3,78.02197802,14be0666-0031-4a9d-a975-7dd482647f4e,Electronic Technology,????,0,2021-01-27 14:45:20Z,168,2021-01-26 16:35:43Z,-6.066330814
47.70626199,4.4,47.70626199,8373267,put,48,Invesco Capital Management LLC - Invesco QQQ Trust Series 1,0,,,premium,-,2021-01-26 16:24:46Z,,,QQQ,22.34805556,125.6235828,2124.25,2021-03-19,2021-01-27 14:45:39Z,,0,30.6893424,296,-0.1827,,,0,0.3361,22.62611111,,22.62611111,-9.2361,47.70626199,97.27891156,0.0063,2021-01-26 18:56:06Z,,2021-01-29 18:33:17Z,2021-01-27 15:02:20Z,2021-01-29 17:44:42Z,80.21978022,8.791208791,73.33222222,,,FALSE,74.14194444,47.70626199,4.425,0.183888889,37.36263736,-0.1061,27.24888889,3447.888889,0.3299,2.522222222,47.70626199,,329.39,100,595.3427778,4.47,18987,6.513846154,9.95,2021-01-27 15:02:20Z,QQQ210319P00296000,4.42,73.62637363,09d11c98-d50f-4ec1-bb9a-75e98635fbde,Miscellaneous,??????????,1.360544218,2021-01-27 19:39:42Z,1545,2021-01-26 16:35:48Z,-10.13691976
93.25203252,0.81,93.25203252,1865336,call,-1,Nikola Corporation,2567.736944,52.29472222,Heavy Duty Truck Manufacturing,premium,-,2021-01-26 16:27:24Z,2021-01-28 20:45:05Z,48.46888889,NKLA,0.403333333,570.7317073,757.7961111,2021-01-29,2021-01-26 16:51:36Z,48.21194444,46.66666667,218.1707317,25,0.3529,48.21194444,2021-01-26 17:54:18Z,35.55555556,1.7499,0.93,2021-01-28 16:40:07Z,0.403333333,0.065,93.25203252,-97.56097561,0.0972,2021-01-29 20:45:12Z,2021-01-28 16:55:32Z,2021-01-27 16:49:50Z,2021-01-26 17:23:12Z,2021-01-26 17:54:18Z,52.22222222,35.55555556,1.448333333,2021-01-28 16:40:07Z,2021-01-28 16:40:07Z,TRUE,24.37388889,93.25203252,0.8345,0.144444444,42.22222222,-0.2159,0.93,911.7072222,0.0081,76.29666667,93.25203252,48.21194444,23.25,53.33333333,742.1522222,0.02,22748,1.584666667,5.5,2021-01-26 16:51:36Z,NKLA210129C00025000,0.83,52.22222222,9a2d3679-9279-479d-8b8c-aeb7e9a74f26,Consumer Durables,???????,-97.56097561,2021-01-26 17:23:12Z,6180,2021-01-26 16:36:04Z,7.52688172
