underlying_purchase_price,time_to_first_plus_fifty_timestamp,rho,high_diff_time,time_to_first_minus_twenty,strike_price,amount_of_time_above_thirty_percent,theo,tags,time_to_first_plus_fifty,theta,gamma,time_to_first_plus_twenty_timestamp,time_to_first_plus_twenty,amount_of_time_above_itm_percent,industry_type,time_spent_below_zero_in_hours,time_to_first_plus_hundred,low_date_time,avg_ask,time_to_first_minus_thirty_timestamp,high_date_time,time_to_first_minus_fourty_timestamp,emojis,sector,time_to_first_plus_thirty_timestamp,avg_seven_day_return,days_to_expiry,avg_twentyone_day_return,amount_of_time_above_ten_percent,tier,avg_three_day_return,delta,volume,avg_one_day_return,amount_of_time_above_zero_percent,time_to_first_plus_fourty,time_to_first_minus_twenty_timestamp,avg_fourteen_day_return,time_to_first_plus_thirty,option_symbol,time_to_first_minus_thirty,amount_of_time_below_zero_percent,diff,time_to_first_plus_ten_timestamp,time_spent_above_fifty_in_hours,amount_of_time_above_hundred_percent,time_to_first_minus_fourty,high_return,time_to_first_minus_fifty_timestamp,low_diff_time,time_to_first_plus_ten,low,company_name,open_interest,time_spent_above_thirty_in_hours,time_to_first_plus_hundred_timestamp,ever_itm,ask,vega,ticker_symbol,high,bid,time_to_first_minus_ten,option_type,buy_amount,low_return,implied_volatility,alert_time,id,expires_at,itm_time,time_spent_above_hundred_in_hours,current_return,amount_of_time_above_fifty_percent,time_to_first_plus_fourty_timestamp,time_to_first_minus_fifty,avg_return,time_to_first_minus_ten_timestamp
21.53,2021-05-20 13:45:36Z,0.5474,164.965,72.835,23,27.27272727,0.377,-,140.9597222,-0.0108,0.1482,2021-05-20 13:45:36Z,140.9597222,0,,24989.41556,,2021-05-21 13:45:55Z,0.423863636,2021-06-03 13:45:59Z,2021-06-04 15:04:20Z,2021-06-04 15:04:20Z,??????????????,Miscellaneous,2021-05-20 13:45:36Z,30.1010101,12,13.03030303,45.45454545,premium,-0.425531915,0.2815,5439,6.666666667,45.45454545,140.9597222,2021-05-17 17:38:07Z,30.1010101,140.9597222,ICLN210618C00023000,476.9661111,54.54545455,6.827682304,2021-05-14 17:01:25Z,7495.331944,0,502.2719444,100,2021-06-04 15:04:20Z,502.2719444,0.223333333,0.2,BlackRock Institutional Trust Company N.A. - BTC iShares Global Clean,1741,7495.331944,,FALSE,0.4,0.0225,ICLN,0.75,0.35,69.5125,call,203962.5,-46.66666667,0.3408,2021-05-14 16:48:01Z,0a8cfa8b-71fe-43ac-b0a9-638e82663a4a,2021-06-18,,0,-46.66666667,27.27272727,2021-05-20 13:45:36Z,502.2719444,13.03030303,2021-05-17 14:18:46Z
31.84,2021-05-28 17:29:38Z,6.6234,428.9236111,,24,59.8820059,11.5998,-,336.6472222,-0.0163,0.0142,2021-05-20 17:54:14Z,145.0572222,100,,5743.049722,,2021-06-01 13:46:13Z,14.87079646,,2021-05-19 13:46:48Z,,???????,,2021-05-21 13:46:40Z,5.475125033,166,28.19652121,75.22123894,premium,-2.604166667,0.7697,766,3.879310345,82.00589971,260.9161111,,21.1916632,164.9311111,SOXL211119C00024000,,17.99410029,-24.62311558,2021-05-14 17:01:50Z,13865.90917,0,,61.20689655,,116.9333333,0.183888889,9.7,Direxion Shares ETF Trust - Direxion Daily Semiconductor Bull 3X Share,25,74669.73444,,TRUE,11.7,0.0687,SOXL,18.7,11.5,69.47277778,call,888560,-16.37931034,0.9262,2021-05-14 16:50:48Z,996770f5-e6a4-41a3-9c2b-62ff8e069ed1,2021-11-19,2021-05-14 17:01:50Z,0,54.31034483,8.554572271,2021-05-25 13:45:46Z,,28.19652121,2021-05-17 14:19:10Z
52.95,2021-05-17 13:45:07Z,-0.4061,92.88222222,93.14333333,49.5,1.666666667,0.2098,-,68.85916667,-0.0161,0.0657,2021-05-17 13:45:07Z,68.85916667,0,,25968.99111,92.88222222,2021-05-18 13:46:30Z,0.136611111,2021-05-18 14:18:44Z,2021-05-25 20:13:32Z,2021-05-18 17:05:58Z,?????????,,2021-05-17 13:45:07Z,-19.98556999,-2,-34.94708995,2.777777778,premium,1.785714286,-0.1282,1102,4.761904762,3.888888889,68.85916667,2021-05-18 14:02:10Z,-34.94708995,68.85916667,EEM210604P00049500,93.41944444,96.11111111,-6.515580737,2021-05-14 17:01:56Z,161.7413889,0.555555556,96.20666667,138.0952381,2021-05-21 15:25:17Z,267.3327778,0.139444444,0.03,BlackRock Institutional Trust Company N.A. - BTC iShares MSCI Emerging,125,278.6236111,2021-05-18 13:46:30Z,FALSE,0.22,0.0267,EEM,0.5,0.2,93.14333333,put,23142,-85.71428571,0.2502,2021-05-14 16:53:34Z,823eb526-70a3-4468-a16b-b38aaaa8591d,2021-06-04,,92.88222222,-85.71428571,1.111111111,2021-05-17 13:45:07Z,166.5286111,-34.94708995,2021-05-18 14:02:10Z
22.295,2021-06-04 20:13:19Z,-8.4235,507.3133333,429.1338889,18,0.884955752,2.1641,-,507.3133333,-0.0044,0.0285,2021-05-17 14:01:32Z,69.11694444,0,Scheduled Passenger Air Transportation,77990.71472,,2021-06-04 20:13:19Z,2.142507375,,2021-06-02 18:43:05Z,,??????????????,Transportation,2021-05-17 14:01:32Z,8.724855879,376,-1.03892034,8.554572271,free,11.40484497,-0.2485,678,10.77752117,24.18879056,507.3133333,2021-06-01 14:02:33Z,2.206516598,69.11694444,AAL220617P00018000,,75.81120944,-19.26440906,2021-05-14 17:35:14Z,507.3133333,0,,68.59122402,,457.8094444,0.678611111,1.67,American Airlines Group Inc,48,669.8486111,,FALSE,2.3,0.0738,AAL,3.65,2.03,261.6711111,put,146787,-22.86374134,0.4764,2021-05-14 16:54:31Z,92f944c4-a064-4249-ba02-e207dd987854,2022-06-17,,0,68.59122402,0.294985251,2021-06-04 20:13:19Z,,-1.03892034,2021-05-25 14:34:47Z
57.56,,39.472,432.5019444,,57.5,0,10.925,-,,-0.0087,0.0141,,,72.80334728,Casinos (except Casino Hotels),13258.18056,,2021-06-01 17:26:32Z,11.36589958,,2021-06-04 16:19:15Z,,????????????,Consumer Services,,3.605270535,593,4.514019141,3.765690377,premium,2.578710645,0.5965,2757,6.091954023,79.07949791,,,4.904657498,,LVS230120C00057500,,20.92050209,-0.104239055,2021-05-14 17:02:30Z,0,0,,17.24137931,,503.3805556,0.101388889,9.95,Las Vegas Sands Corp,497,0,,TRUE,11,0.2894,LVS,12.75,10.75,,call,2998237.5,-8.505747126,0.368,2021-05-14 16:56:25Z,088bcb82-ddac-4e84-82c3-91a39bd02698,2023-01-20,2021-05-14 17:02:30Z,0,-7.126436782,0,,,4.514019141,
13.32,,-0.2217,1.880833333,68.95138889,15.5,0,3.3251,-,,-0.13,0.0813,,,100,Motion Picture Theaters (except Drive-Ins),13138.77056,,2021-05-14 18:57:10Z,2.95,2021-05-17 19:16:04Z,2021-05-18 17:39:43Z,,??????,Consumer Services,,-11.27819549,-16,-11.27819549,0,free,-18.42432167,-0.5995,376,5.673274094,12.5,,2021-05-17 14:01:24Z,-11.27819549,,AMC210521P00015500,74.19583333,87.5,16.36636637,2021-05-14 17:17:59Z,0,0,,11.27819549,,96.59,0.227777778,2.07,AMC Entertainment Holdings Inc - Class A,105,0,,TRUE,3.4,0.0072,AMC,3.7,3.25,68.95138889,put,125020,-37.7443609,2.5411,2021-05-14 17:04:19Z,e5b560cd-72a2-4436-98d4-4f20614fcd79,2021-05-21,2021-05-14 17:17:59Z,0,3.759398496,0,,,-11.27819549,2021-05-17 14:01:24Z
6.52,,-3.3983,116.695,479.2525,7,1.023890785,2.625,-,,-0.0044,0.062,2021-05-14 18:25:23Z,1.3425,58.02047782,Bituminous Coal and Lignite Surface Mining,47835.64972,,2021-05-19 13:46:32Z,2.685836177,,2021-06-04 18:52:57Z,,???,Energy Minerals,2021-05-19 13:46:32Z,4.014241211,229,2.317568666,25.2559727,premium,-3.019250253,-0.3509,261,6.32034632,51.19453925,116.695,2021-06-03 16:19:59Z,8.618576143,116.695,BTU220121P00007000,,48.80546075,7.36196319,2021-05-14 17:19:06Z,0,0,,48.57142857,,505.8019444,0.237777778,2.1,Peabody Energy Corp. New,13,494.3705556,,TRUE,2.7,0.0201,BTU,3.9,2.55,69.79111111,put,68512.5,-20,1.1011,2021-05-14 17:04:50Z,f9c3af5d-4230-41f1-bb0c-33884a545a93,2022-01-21,2021-05-14 17:19:06Z,0,-18.0952381,0,2021-05-19 13:46:32Z,,2.317568666,2021-05-17 14:52:18Z
74.57,2021-05-17 14:01:35Z,0.0419,119.6616667,72.77583333,83.5,4.545454545,0.0488,-,68.89916667,-0.0205,0.0152,2021-05-17 14:01:35Z,68.89916667,0,Semiconductor and Related Device Manufacturing,10021.27556,,2021-05-19 16:47:20Z,0.043636364,2021-05-17 17:54:11Z,2021-05-19 14:03:49Z,2021-05-18 20:12:30Z,?,Electronic Technology,2021-05-17 14:01:35Z,-12.72727273,-16,-12.72727273,11.81818182,premium,5,0.0293,6217,29.09090909,11.81818182,68.89916667,2021-05-17 17:54:11Z,-12.72727273,68.89916667,AMD210521C00083500,72.77583333,88.18181818,11.9753252,2021-05-14 17:18:04Z,428.7405556,0,99.08111111,100,2021-05-18 20:12:30Z,116.9363889,0.173888889,0.02,Advanced Micro Devices Inc.,1624,569.3816667,,FALSE,0.06,0.007,AMD,0.1,0.04,71.10527778,call,31085,-60,0.421,2021-05-14 17:07:38Z,6fac8574-8af1-4c5e-bde9-1a91d2bb6d0a,2021-05-21,,0,-60,3.636363636,2021-05-17 14:01:35Z,99.08111111,-12.72727273,2021-05-17 16:13:57Z
19.02,,-0.6032,69.12916667,71.63222222,17.5,0,0.7,-,,-0.0169,0.0997,,,0,Engineering Services,1669.755,,2021-05-17 14:18:10Z,0.662857143,2021-05-17 19:50:10Z,2021-05-17 19:50:10Z,,??????????????,Industrial Services,,-5.306122449,12,-5.306122449,2.857142857,premium,-5.306122449,-0.2927,1471,-1.948051948,2.857142857,,2021-05-17 16:48:21Z,-5.306122449,,FLR210618P00017500,74.6625,97.14285714,-7.991587802,2021-05-14 17:18:18Z,0,0,,21.42857143,,74.6625,0.131388889,0.5,Fluor Corporation,153,0,,FALSE,0.75,0.0203,FLR,0.85,0.65,0.953333333,put,102970,-28.57142857,0.5844,2021-05-14 17:10:25Z,0e4bd5c9-e621-4515-a229-807c89f9dd2e,2021-06-18,,0,-28.57142857,0,,,-5.306122449,2021-05-14 18:07:37Z
19.02,,0.6435,2.595277778,,21,0,0.7,-,,-0.0153,0.1018,2021-05-14 19:47:18Z,2.595277778,0,Engineering Services,1721.898333,,2021-05-14 19:47:18Z,0.792857143,,2021-05-17 14:51:18Z,,???,Industrial Services,,13.26530612,19,13.26530612,22.85714286,free,13.26530612,0.33,354,27.92207792,28.57142857,,,13.26530612,,FLR210625C00021000,,71.42857143,10.41009464,2021-05-14 17:18:18Z,0,0,,42.85714286,,69.66194444,0.111944444,0.65,Fluor Corporation,10,0,,FALSE,0.8,0.0234,FLR,1,0.6,69.10972222,call,24780,-7.142857143,0.5506,2021-05-14 17:11:35Z,4142fca2-faca-4038-b581-cf0a1e08d0f5,2021-06-25,,0,14.28571429,0,,,13.26530612,2021-05-17 14:18:10Z
117.38,2021-05-19 14:37:01Z,0.4805,141.9508333,69.09138889,125,66.03773585,1.09,-,117.3972222,-0.1866,0.0325,2021-05-14 18:41:33Z,1.472777778,60.37735849,Electronic Shopping,1701.865556,117.3972222,2021-05-20 15:10:14Z,3.659716981,2021-05-17 15:42:03Z,2021-05-17 18:44:06Z,2021-05-17 16:14:40Z,??????????????,Retail Trade,2021-05-17 13:45:51Z,240.4387889,-16,240.4387889,72.64150943,premium,-13.11627907,0.2182,4387,14.84143763,75.47169811,117.3972222,2021-05-17 14:18:40Z,240.4387889,68.54444444,PDD210521C00125000,70.48111111,24.52830189,6.491736241,2021-05-14 17:18:50Z,9833.5225,63.20754717,71.02472222,709.3023256,2021-05-17 18:44:06Z,73.51527778,0.094166667,0.56,Pinduoduo Inc - ADR,492,10018.90389,2021-05-19 14:37:01Z,TRUE,1.14,0.0484,PDD,8.7,1.01,69.09138889,call,471602.5,-47.90697674,0.5513,2021-05-14 17:13:11Z,51c6fdf7-5728-44d7-b968-c7c52dcfa1b5,2021-05-21,2021-05-19 15:42:14Z,9715.836944,374.4186047,64.1509434,2021-05-19 14:37:01Z,73.51527778,240.4387889,2021-05-17 14:18:40Z
32.94,2021-05-25 14:01:42Z,0.9356,452.4319444,,40,53.31325301,0.97,-,260.6919444,-0.0243,0.0405,2021-05-17 15:07:25Z,69.78722222,26.80722892,Automobile Manufacturing,8986.845278,308.9569444,2021-06-02 13:46:06Z,2.019307229,,2021-05-24 14:01:37Z,,??????????????,Consumer Durables,2021-05-18 15:41:42Z,10.21186785,26,108.176003,68.07228916,free,13.67099955,0.2397,305,7.525773196,79.81927711,260.6919444,,40.11285054,94.35861111,NIO210702C00040000,,20.18072289,21.43290832,2021-05-14 17:35:05Z,62681.86778,33.73493976,,363.9175258,,236.6905556,0.248333333,0.86,NIO Inc - ADR,89,67599.04667,2021-05-27 14:17:36Z,TRUE,1.03,0.0377,NIO,4.5,0.91,166.9061111,call,29585,-11.34020619,0.6331,2021-05-14 17:20:11Z,abc5d8ae-cbcb-482b-a42e-85b3e3e36993,2021-07-02,2021-06-01 14:02:28Z,49159.50722,291.7525773,47.28915663,2021-05-25 14:01:42Z,,108.176003,2021-05-21 16:14:33Z
8.49,,-0.0706,0.509444444,68.67638889,8,0,0.5754,-,,-0.0543,0.1805,,,0,Sanitary Paper Product Manufacturing,11332.51528,,2021-05-14 17:51:30Z,0.233214286,2021-05-17 14:01:31Z,2021-05-21 14:33:49Z,2021-05-18 13:46:31Z,?????????,Health Technology,,-59.44099379,-16,-59.44099379,0.892857143,premium,-31.28584644,-0.3567,294,2.434782609,4.464285714,,2021-05-17 14:01:31Z,-59.44099379,,OCGN210521P00008000,68.67638889,95.53571429,-5.771495878,2021-05-14 17:35:07Z,0,0,92.42638889,14.7826087,2021-05-18 14:35:17Z,165.2147222,0.236388889,0.02,Ocugen Inc,90,0,,FALSE,0.6,0.0044,OCGN,0.66,0.55,1.8925,put,16905,-96.52173913,1.7357,2021-05-14 17:20:56Z,c07a5392-6874-47ab-a1c4-257fc8c07d56,2021-05-21,,0,-96.52173913,0,,93.23916667,-59.44099379,2021-05-14 19:14:29Z
325.72,,20.3726,284.3702778,,370,0.295857988,3.0976,-,,-0.0303,0.0061,2021-05-20 15:41:52Z,142.3022222,0,,24109.64528,,2021-05-26 13:45:57Z,3.363136095,,2021-05-19 13:46:30Z,,?????,Miscellaneous,2021-05-26 13:45:57Z,3.254245754,131,9.192730347,47.04142012,premium,-1.907467532,0.1576,3285,4.285714286,69.52662722,,,12.21278721,284.3702778,QQQ211015C00370000,,30.47337278,13.59449834,2021-05-14 17:35:09Z,0,0,,31.81818182,,116.3794444,0.190277778,2.5,Invesco Capital Management LLC - Invesco QQQ Trust Series 1,240,284.3702778,,FALSE,3.12,0.5097,QQQ,4.06,3.04,72.22444444,call,1011780,-18.83116883,0.1867,2021-05-14 17:23:44Z,05f36124-8f14-4bd3-9661-d91272c54d63,2021-10-15,,0,9.415584416,0,,,9.192730347,2021-05-17 17:37:12Z
46.84,2021-05-17 13:45:22Z,-0.342,68.31416667,70.25083333,41,4.643962848,0.21,-,68.31416667,-0.0139,0.0339,2021-05-17 13:45:22Z,68.31416667,0,Commercial Banking,79003.63722,68.31416667,2021-05-17 13:45:22Z,0.123405573,2021-05-17 20:07:38Z,2021-06-02 13:46:23Z,2021-05-24 14:01:42Z,,Finance,2021-05-17 13:45:22Z,0.732600733,5,-41.23544155,7.73993808,premium,-5.05952381,-0.0903,700,4.761904762,9.907120743,68.31416667,2021-05-17 15:41:34Z,-27.60356175,68.31416667,WFC210611P00041000,74.68527778,90.09287926,-12.46797609,2021-05-14 17:35:21Z,1718.765556,1.238390093,236.5863889,161.9047619,2021-05-24 14:51:25Z,452.3311111,0.147222222,0.02,Wells Fargo & Co.,18,2073.565278,2021-05-17 13:45:22Z,FALSE,0.22,0.0212,WFC,0.55,0.2,69.1375,put,14700,-90.47619048,0.3697,2021-05-14 17:26:31Z,e956350d-38e4-4add-b530-a661b67ac428,2021-06-11,,585.3075,-90.47619048,3.715170279,2021-05-17 13:45:22Z,237.415,-41.23544155,2021-05-17 14:34:46Z
79.29,,-17.7145,116.3188889,239.3947222,67.5,0,5.075,-,,-0.0173,0.012,,,0,Semiconductor and Related Device Manufacturing,86155.465,,2021-05-19 13:46:36Z,4.34347181,2021-05-27 15:42:38Z,2021-06-01 14:02:57Z,,????????,Electronic Technology,,0.538435101,229,-14.41434857,1.78041543,free,2.606732348,-0.2592,7000,-1.083743842,12.75964392,,2021-05-24 16:51:09Z,-9.54308849,,MU220121P00067500,310.2527778,87.24035608,-14.86946652,2021-05-14 17:35:24Z,0,0,,20.19704433,,428.5913889,0.132222222,3.35,Micron Technology Inc.,2017,0,,FALSE,5.15,0.2136,MU,6.1,5,236.5752778,put,3552500,-33.99014778,0.4092,2021-05-14 17:27:28Z,08e1e092-fc4e-46f4-b2ef-5671e27c5159,2022-01-21,,0,-28.07881773,0,,,-14.41434857,2021-05-24 14:01:59Z
23.84,,-0.2281,284.2766667,69.08444444,16,0,0.3531,-,,-0.0175,0.0195,2021-05-26 13:45:55Z,284.2766667,0,Other Commercial and Service Industry Machinery Manufacturing,88104.65167,,2021-05-26 13:45:55Z,0.114640719,2021-05-17 15:07:24Z,2021-05-28 20:08:21Z,2021-05-17 15:07:24Z,?????,Electronic Technology,,-47.95232936,12,-67.70683984,0.299401198,premium,-30.04694836,-0.0843,3622,-8.169014085,0.299401198,,2021-05-17 14:34:23Z,-61.84067971,,PLUG210618P00016000,69.63472222,99.7005988,-32.88590604,2021-05-14 17:35:12Z,0,0,69.63472222,26.76056338,2021-05-18 15:08:12Z,338.6505556,0.098055556,0.03,Plug Power Inc,566,0,,FALSE,0.36,0.0115,PLUG,0.45,0.35,1.191388889,put,128581,-91.54929577,1.0699,2021-05-14 17:29:19Z,9c6a8737-bbf8-47d8-9099-a27f9ae27cf5,2021-06-18,,0,-91.54929577,0,,93.64805556,-67.70683984,2021-05-14 18:40:48Z
226.74,,-94.0929,116.7261111,452.9655556,205,0,15.3,-,,-0.0291,0.0055,,,0,Data Processing  Hosting  and Related Services,73402.22583,,2021-05-19 14:21:30Z,14.51923077,,2021-06-02 15:57:43Z,,?????????,Finance,,1.806139122,376,-5.103066868,1.048951049,premium,-2.606779146,-0.3119,400,-3.848946986,8.391608392,,2021-06-02 14:35:52Z,-2.380494682,,V220617P00205000,,91.60839161,-9.588074447,2021-05-14 17:51:04Z,0,0,,20.58823529,,454.3297222,0.218888889,12.55,Visa Inc - Class A,71,0,,FALSE,16.25,0.8374,V,18.45,14.35,1.340833333,put,612000,-17.97385621,0.2732,2021-05-14 17:37:56Z,9692593a-7abe-4748-9569-75fb3fb49cbc,2022-06-17,,0,-13.07189542,0,,,-5.103066868,2021-05-14 18:58:23Z
39.16,2021-05-17 20:07:07Z,0.6751,74.48222222,117.2675,55,2.743902439,0.485,-,74.48222222,-0.0149,0.0192,2021-05-14 18:08:38Z,0.5075,0,Alumina Refining and Primary Aluminum Production,82414.46694,74.48222222,2021-05-17 20:07:07Z,0.373902439,2021-05-19 15:42:10Z,2021-05-25 15:24:04Z,2021-05-19 15:59:25Z,???,Non-Energy Minerals,2021-05-17 14:02:47Z,-8.076954298,40,-22.9067136,13.41463415,free,27.83505155,0.112,677,18.67124857,18.29268293,68.41,2021-05-19 14:54:14Z,-20.10735282,68.41,AA210716C00055000,118.0663889,81.70731707,40.4494382,2021-05-14 17:51:05Z,166.9005556,0.304878049,118.3538889,168.0412371,2021-05-20 15:25:45Z,261.7647222,0.215,0.2,Alcoa Corp,82,1031.187222,2021-05-17 20:07:07Z,FALSE,0.51,0.031,AA,1.3,0.46,116.9791667,call,32834.5,-58.7628866,0.6075,2021-05-14 17:38:11Z,fe120505-a14c-4b49-ba41-2647aebe9cd6,2021-07-16,,74.48222222,-36.08247423,0.609756098,2021-05-17 14:02:47Z,141.7927778,-22.9067136,2021-05-19 14:36:56Z
37.8,2021-05-18 20:12:30Z,-8.2306,140.6411111,,30,11.51515152,1.0728,-,98.53027778,-0.0034,0.0246,2021-05-17 13:45:06Z,68.07361111,0,,67063.64806,98.53027778,2021-05-20 14:19:09Z,1.193333333,,2021-06-02 15:58:00Z,,???????????,,2021-05-17 13:45:06Z,25.30523256,376,11.00775194,24.54545455,premium,5.775193798,-0.1708,1501,1.80878553,36.06060606,98.53027778,,17.66858032,68.07361111,XLF220617P00030000,,63.93939394,-20.63492063,2021-05-14 17:51:29Z,4528.173889,3.939393939,,179.0697674,,454.2886111,0.18,0.95,SSgA Active Trust - SSgA Financial Select Sector SPDR,13,6936.208333,2021-05-18 20:12:30Z,FALSE,1.1,0.0998,XLF,3,1.05,429.4663889,put,161357.5,-11.62790698,0.2597,2021-05-14 17:40:41Z,994b86b0-aab2-48b5-91a1-7612cc5a48f4,2022-06-17,,2214.311667,-9.76744186,7.272727273,2021-05-18 20:12:30Z,,11.00775194,2021-06-01 15:08:40Z
52.895,2021-05-14 18:57:16Z,9.1748,1.228333333,,57.5,29.04191617,1.446,-,1.228333333,-0.0043,0.0371,2021-05-14 18:57:16Z,1.228333333,0,,8152.121667,,2021-05-14 18:57:16Z,1.930808383,,2021-05-17 14:17:55Z,,???????,,2021-05-14 18:57:16Z,15.64290657,229,33.61995732,65.26946108,premium,8.967704729,0.2779,10000,15.95540177,81.73652695,1.228333333,,20.57470773,1.228333333,EEM220121C00057500,,18.26347305,8.705926836,2021-05-14 17:51:33Z,32703.24167,0,,107.6124567,,68.5725,0.133055556,1.38,BlackRock Institutional Trust Company N.A. - BTC iShares MSCI Emerging,449,43280.91028,,FALSE,1.58,0.1454,EEM,3,1.31,68.29888889,call,1445000,-4.498269896,0.203,2021-05-14 17:43:34Z,cc193f2a-154b-4fad-aad9-07a1aa307ec6,2022-01-21,,0,73.01038062,21.85628743,2021-05-14 18:57:16Z,,33.61995732,2021-05-17 14:01:30Z
53.34,2021-05-17 19:49:54Z,0.0992,92.0175,92.83027778,56.5,4.285714286,0.104,-,74.07416667,-0.0279,0.0742,2021-05-17 18:27:02Z,72.69305556,0,,4336.478611,,2021-05-18 13:46:30Z,0.088285714,2021-05-18 16:31:42Z,2021-05-19 14:20:22Z,2021-05-18 16:31:42Z,????,,2021-05-17 19:49:54Z,-15.91836735,-16,-15.91836735,15.71428571,free,6.349206349,0.0971,1630,11.11111111,30,74.07416667,2021-05-18 14:35:16Z,-15.91836735,74.07416667,XLE210521C00056500,94.77083333,70,5.924259468,2021-05-14 17:51:33Z,240.4583333,0,94.77083333,80.95238095,2021-05-18 19:03:37Z,116.5819444,0.101666667,0.02,SSgA Active Trust - SSgA Energy Select Sector SPDR,149,240.4583333,,FALSE,0.11,0.0128,XLE,0.19,0.1,67.99555556,call,17115,-80.95238095,0.3104,2021-05-14 17:45:27Z,3dbdeefb-6739-43d6-ab76-4b063af8ceec,2021-05-21,,0,-80.95238095,4.285714286,2021-05-17 19:49:54Z,97.30277778,-15.91836735,2021-05-17 13:45:11Z
43.43,2021-05-20 13:47:01Z,0.9603,332.5502778,68.53722222,48,76.43312102,0.8043,-,140.0113889,-0.0262,0.0545,2021-05-19 15:41:59Z,117.9275,30.89171975,Semiconductor and Related Device Manufacturing,9160.332222,164.5166667,2021-05-28 14:19:21Z,1.528359873,2021-05-18 15:59:41Z,2021-05-19 13:45:45Z,2021-05-19 13:45:45Z,????,Electronic Technology,2021-05-19 16:30:59Z,23.82396841,12,89.85836927,79.93630573,premium,-18.05124224,0.2482,4279,3.933747412,82.1656051,118.7441667,2021-05-17 14:18:34Z,83.84840681,118.7441667,MRVL210618C00048000,94.2225,17.8343949,10.52268017,2021-05-14 17:52:15Z,146905.2092,46.81528662,115.9902778,206.8322981,,115.9902778,0.098611111,0.42,Marvell Technology Group Ltd,1030,148580.9264,2021-05-21 14:17:20Z,TRUE,0.81,0.0427,MRVL,2.47,0.8,67.99138889,call,344459.5,-47.82608696,0.4312,2021-05-14 17:46:20Z,758dcbd2-943e-4a7c-8d32-9ed0107592da,2021-06-18,2021-05-25 14:02:11Z,99786.08917,160.8695652,74.20382166,2021-05-19 16:30:59Z,,89.85836927,2021-05-17 13:45:49Z
184.8,,40.4983,452.3975,,270,0,9.95,-,,-0.0321,0.004,2021-05-17 17:04:46Z,71.17694444,0,All Other Telecommunications,9558.363333,,2021-06-02 14:18:00Z,11.02267442,,2021-06-04 15:23:41Z,,???????????????,Technology Services,,13.49931476,376,10.78064742,34.30232558,premium,15.34501777,0.2542,339,10.55276382,88.95348837,,,11.82247113,,BIDU220617C00270000,,11.04651163,46.1038961,2021-05-14 18:08:35Z,0,0,,24.62311558,,501.4922222,0.240555556,9.65,Baidu Inc - ADR,74,0,,FALSE,10.2,0.6196,BIDU,12.4,9.7,,call,337305,-3.015075377,0.4126,2021-05-14 17:54:09Z,0126ca68-470f-4e90-b3ab-19e865f71f70,2022-06-17,,0,8.542713568,0,,,10.78064742,
17.42,2021-05-18 16:49:04Z,4.9531,95.19694444,140.6863889,20,17.64705882,1.15,-,94.90083333,-0.0029,0.0734,2021-05-18 13:47:17Z,91.87111111,0,Other Financial Vehicles,44763.66444,,2021-05-18 17:06:50Z,1.318137255,,2021-05-20 17:21:27Z,,???,Finance,2021-05-18 16:49:04Z,25.70704939,312,14.62063086,32.02614379,free,31.94706994,0.3758,400,4.891304348,45.75163399,94.90083333,2021-05-20 14:36:12Z,13.22380285,94.90083333,HST220414C00020000,,54.24836601,14.81056257,2021-05-14 18:08:45Z,3926.298611,0,,108.6956522,,143.4405556,0.228888889,0.9,Host Hotels & Resorts Inc,21,12740.29028,,FALSE,1.25,0.0633,HST,2.4,1.05,140.4258333,call,46000,-21.73913043,0.3097,2021-05-14 17:55:01Z,d1fe1408-4dc6-4dbf-8d7a-57f8f6fe5377,2022-04-14,,0,4.347826087,8.823529412,2021-05-18 16:49:04Z,,14.62063086,2021-05-20 14:20:34Z
310.06,2021-05-17 14:19:08Z,-1.8823,116.96,140.395,282.5,7.012195122,1.155,-,68.36972222,-0.0977,0.0076,2021-05-17 14:19:08Z,68.36972222,0,Couriers and Express Delivery Services,81780.07583,116.6725,2021-05-19 14:54:33Z,0.645,2021-05-20 19:02:28Z,2021-06-04 16:01:22Z,2021-05-21 16:32:10Z,??,Transportation,2021-05-17 14:19:08Z,2.308091286,-2,-46.47302905,9.451219512,premium,3.381301315,-0.1012,785,3.526970954,15.54878049,68.36972222,2021-05-20 14:20:39Z,-33.26445931,68.36972222,FDX210604P00282500,145.0919444,84.45121951,-8.888602206,2021-05-14 18:08:59Z,2196.053333,2.134146341,166.5869444,142.3236515,2021-05-21 16:48:02Z,502.0736111,0.200555556,0.03,Fedex Corp,33,2627.315556,2021-05-19 14:37:18Z,FALSE,1.22,0.132,FDX,2.92,1.19,93.21222222,put,94592.5,-97.51037344,0.3124,2021-05-14 17:56:57Z,d0c13d5c-510f-4c62-ae58-b9556825d0d1,2021-06-04,,822.4483333,-97.51037344,5.792682927,2021-05-17 14:19:08Z,166.8513889,-46.47302905,2021-05-18 15:09:41Z
